"","id","county","model_turnout","actual_turnout","repub","dem","oth","model_support","county_model_turnout","county_actual_turnout","county_dev","pc_dev","pc_county_ratio","pc_sd","t","cut1","twoway"
"1867","Pulaski102","PULASKI",1219.480024,1062,"513","532","17","0.485616031",9488.173258,7997,0.186466582218332,0.148286274952919,0.795243164693672,0.0345478502844546,5.92676052548665,FALSE,0.509090909090909
"1868","Pulaski304","PULASKI",600.9973,535,"350","170","15","0.343932",9488.173258,7997,0.186466582218332,0.123359439252336,0.661563255918404,0.0345478502844546,9.79617375017632,FALSE,0.326923076923077
"1869","Pulaski201","PULASKI",742.133372,646,"398","232","16","0.38101512",9488.173258,7997,0.186466582218332,0.148813269349845,0.798069378327539,0.0345478502844546,5.84495475144867,FALSE,0.368253968253968
"1870","Pulaski501","PULASKI",1511.957926,1215,"648","535","32","0.479770391",9488.173258,7997,0.186466582218332,0.24440981563786,1.31074325881987,0.0345478502844546,8.99457582053076,FALSE,0.452240067624683
"1871","Pulaski202","PULASKI",152.7045,128,"68","54","6","0.491835",9488.173258,7997,0.186466582218332,0.19300390625,1.03505895777085,0.0345478502844546,1.01479419072942,FALSE,0.442622950819672
"1872","Radford City001","RADFORD CITY",1022.504823,746,"308","415","23","0.567616141",3193.580447,1664,0.919219018629808,0.370649896782842,0.403222615362478,0.138291449935858,4.31535995113449,FALSE,0.573997233748271
"1873","Radford City003","RADFORD CITY",1078.72,918,"464","427","27","0.498291",3193.580447,1664,0.919219018629808,0.175076252723312,0.19046195648158,0.138291449935858,5.85385462292786,FALSE,0.479236812570146
"1874","Radford City002","RADFORD CITY",1092.355624,0,"0","0","0","0.551661041",3193.580447,1664,0.919219018629808,Inf,Inf,0.138291449935858,Inf,FALSE,NA
"1875","Rappahannock401","RAPPAHANNOCK",556.8497,461,"249","200","12","0.526427",2974.170236,2795,0.0641038411449016,0.207916919739696,3.24343933259345,0.33430361661211,6.71078391352403,FALSE,0.44543429844098
"1876","RappahannockNA","RAPPAHANNOCK",0,182,"66","113","3","#N/A",2974.170236,2795,0.0641038411449016,1,15.599689225168,0.33430361661211,43.6719452009634,FALSE,0.631284916201117
"1877","Rappahannock501","RAPPAHANNOCK",233.4306,223,"153","65","5","0.409663",2974.170236,2795,0.0641038411449016,0.0467739910313901,0.72965972391048,0.33430361661211,0.808666920295972,FALSE,0.298165137614679
"1878","Rappahannock301","RAPPAHANNOCK",581.8901,494,"239","246","9","0.580559",2974.170236,2795,0.0641038411449016,0.177915182186235,2.7754215505444,0.33430361661211,5.31080569374877,FALSE,0.507216494845361
"1879","Rappahannock101","RAPPAHANNOCK",656.390107,559,"289","265","5","0.548322533",2974.170236,2795,0.0641038411449016,0.174222016100179,2.717809307345,0.33430361661211,5.13847060571337,FALSE,0.478339350180505
"1880","Rappahannock502","RAPPAHANNOCK",359.6461,319,"169","143","7","0.535729",2974.170236,2795,0.0641038411449016,0.12741724137931,1.98766936744545,0.33430361661211,2.95440826352602,FALSE,0.458333333333333
"1881","Rappahannock201","RAPPAHANNOCK",585.963629,557,"365","180","12","0.451697652",2974.170236,2795,0.0641038411449016,0.0519993339317773,0.811173449251458,0.33430361661211,0.564835500920221,FALSE,0.330275229357798
"1882","Richmond101","RICHMOND",574.025747,452,"207","234","11","0.692109551",2477.603617,1982,0.2500522790111,0.269968466814159,1.07964809551756,0.101240445771851,0.786722094221609,FALSE,0.530612244897959
"1883","Richmond301","RICHMOND",467.214694,392,"320","69","3","0.43468804",2477.603617,1982,0.2500522790111,0.191874219387755,0.767336415195151,0.101240445771851,2.29812880643734,FALSE,0.177377892030848
"1884","Richmond401","RICHMOND",515.812824,380,"288","87","5","0.414828628",2477.603617,1982,0.2500522790111,0.357402168421053,1.42930978207636,0.101240445771851,4.24049675802324,FALSE,0.232
"1885","Richmond201","RICHMOND",452.088414,338,"288","49","1","0.461594817",2477.603617,1982,0.2500522790111,0.337539686390533,1.3498764647354,0.101240445771851,3.45589612993069,FALSE,0.14540059347181
"1886","Richmond501","RICHMOND",468.461938,420,"336","79","5","0.39868205",2477.603617,1982,0.2500522790111,0.115385566666667,0.46144577095234,0.101240445771851,5.31955608197648,FALSE,0.190361445783133
"1887","Richmond City909","RICHMOND CITY",1112.903,853,"70","762","21","0.926011",60261.418893,48446,0.243888430272881,0.30469284876905,1.24931243531371,0.348308413029216,0.715780687424265,FALSE,0.915865384615385
"1888","Richmond City706","RICHMOND CITY",1039.555,931,"59","846","26","0.914555",60261.418893,48446,0.243888430272881,0.116600429645542,0.47808922102242,0.348308413029216,1.49841565536289,FALSE,0.934806629834254
"1889","Richmond City703","RICHMOND CITY",700.09482,527,"20","499","8","0.946762498",60261.418893,48446,0.243888430272881,0.328453168880455,1.34673534334104,0.348308413029216,0.995483687360586,FALSE,0.961464354527938
"1890","Richmond City606","RICHMOND CITY",1036.479,813,"27","776","10","0.957671",60261.418893,48446,0.243888430272881,0.274881918819188,1.12708060202622,0.348308413029216,0.364850796801048,FALSE,0.966376089663761
"1891","Richmond City207","RICHMOND CITY",1084.704356,933,"246","620","67","0.725113847",60261.418893,48446,0.243888430272881,0.162598452304394,0.666691946487444,0.348308413029216,0.95693368590726,FALSE,0.715935334872979
"1892","Richmond City204","RICHMOND CITY",1027.859151,862,"244","574","44","0.728295658",60261.418893,48446,0.243888430272881,0.19241200812065,0.788934546445538,0.348308413029216,0.605972883970384,FALSE,0.701711491442543
"1893","Richmond City304","RICHMOND CITY",864.05424,676,"16","650","10","0.958262935",60261.418893,48446,0.243888430272881,0.27818674556213,1.14063116996109,0.348308413029216,0.403754732014739,FALSE,0.975975975975976
"1894","Richmond City603","RICHMOND CITY",767.180923,573,"26","543","4","0.948958167",60261.418893,48446,0.243888430272881,0.338884682373473,1.3895070052905,0.348308413029216,1.11828193267853,FALSE,0.954305799648506
"1895","Richmond City101","RICHMOND CITY",1312.480596,1132,"554","545","33","0.503864879",60261.418893,48446,0.243888430272881,0.159435155477032,0.653721684536833,0.348308413029216,0.994171551733724,FALSE,0.495905368516833
"1896","Richmond City705","RICHMOND CITY",651.1152,542,"43","473","26","0.905532",60261.418893,48446,0.243888430272881,0.201319557195572,0.825457595386218,0.348308413029216,0.501114524038617,FALSE,0.916666666666667
"1897","Richmond City910","RICHMOND CITY",843.8395,798,"58","734","6","0.923372",60261.418893,48446,0.243888430272881,0.0574429824561404,0.235529755929253,0.348308413029216,2.19480843836701,FALSE,0.926767676767677
"1898","Richmond City814","RICHMOND CITY",738.0516,596,"26","565","5","0.944653",60261.418893,48446,0.243888430272881,0.238341610738255,0.977256733628488,0.348308413029216,0.0652963451950973,FALSE,0.956006768189509
"1899","Richmond City903","RICHMOND CITY",984.798554,730,"73","649","8","0.925459239",60261.418893,48446,0.243888430272881,0.349039115068493,1.43114257071548,0.348308413029216,1.23781842352258,FALSE,0.898891966759003
"1900","Richmond City305","RICHMOND CITY",745.910935,544,"32","498","14","0.942026148",60261.418893,48446,0.243888430272881,0.371159806985294,1.52184261701144,0.348308413029216,1.49821996107705,FALSE,0.939622641509434
"1901","Richmond City504","RICHMOND CITY",1242.73402,997,"110","834","53","0.864290339",60261.418893,48446,0.243888430272881,0.246473440320963,1.01059914996865,0.348308413029216,0.0304303587630101,FALSE,0.883474576271186
"1902","Richmond City810","RICHMOND CITY",799.9962,565,"36","518","11","0.934119",60261.418893,48446,0.243888430272881,0.415922477876106,1.70538010930137,0.348308413029216,2.02515955088976,FALSE,0.935018050541516
"1903","Richmond City404","RICHMOND CITY",1252.990216,1057,"234","775","48","0.797026931",60261.418893,48446,0.243888430272881,0.185421207190161,0.760270616292447,0.348308413029216,0.688267566156792,FALSE,0.76808721506442
"1904","Richmond City802","RICHMOND CITY",714.1192,507,"11","488","8","0.963304",60261.418893,48446,0.243888430272881,0.408519132149901,1.67502464833128,0.348308413029216,1.93800845193671,FALSE,0.977955911823647
"1905","Richmond City702","RICHMOND CITY",725.4952,518,"26","473","19","0.948636",60261.418893,48446,0.243888430272881,0.400569884169884,1.64243085956023,0.348308413029216,1.84443107179942,FALSE,0.947895791583166
"1906","Richmond City707","RICHMOND CITY",1435.787,1248,"172","1,012","64","0.838984",60261.418893,48446,0.243888430272881,0.150470352564103,0.616963881377008,0.348308413029216,1.09970389544068,FALSE,NA
"1907","Richmond City113","RICHMOND CITY",956.8171,876,"195","638","43","0.737372",60261.418893,48446,0.243888430272881,0.0922569634703196,0.378275276802165,0.348308413029216,1.78498336514681,FALSE,0.765906362545018
"1908","Richmond City604","RICHMOND CITY",612.953351,448,"11","429","8","0.958242166",60261.418893,48446,0.243888430272881,0.368199444196429,1.50970443240976,0.348308413029216,1.46337100495764,FALSE,0.975
"1909","Richmond City303","RICHMOND CITY",616.455714,466,"17","442","7","0.951918531",60261.418893,48446,0.243888430272881,0.322866339055794,1.32382802535793,0.348308413029216,0.929716346905375,FALSE,0.962962962962963
"1910","Richmond City501","RICHMOND CITY",1190.843077,1024,"138","819","67","0.845338916",60261.418893,48446,0.243888430272881,0.162932692382812,0.66806240952271,0.348308413029216,0.952999060776194,FALSE,0.855799373040752
"1911","Richmond City812","RICHMOND CITY",1296.484,1078,"137","924","17","0.901672",60261.418893,48446,0.243888430272881,0.202675324675325,0.831016561337312,0.348308413029216,0.485154628316466,FALSE,0.870876531573987
"1912","Richmond City301","RICHMOND CITY",647.75645,450,"27","418","5","0.93650817",60261.418893,48446,0.243888430272881,0.439458777777778,1.80188448171189,0.348308413029216,2.30222541780704,FALSE,0.939325842696629
"1913","Richmond City503","RICHMOND CITY",1324.987456,1052,"101","921","30","0.902220564",60261.418893,48446,0.243888430272881,0.259493779467681,1.06398560676839,0.348308413029216,0.183703879593109,FALSE,0.901174168297456
"1914","Richmond City208","RICHMOND CITY",1182.985763,1053,"273","738","42","0.743646636",60261.418893,48446,0.243888430272881,0.123443269705603,0.506146476761875,0.348308413029216,1.41786274682002,FALSE,0.729970326409496
"1915","Richmond City911","RICHMOND CITY",883.1172,722,"31","683","8","0.948112",60261.418893,48446,0.243888430272881,0.223154016620499,0.914984021057566,0.348308413029216,0.244082473354735,FALSE,0.956582633053221
"1916","Richmond City811","RICHMOND CITY",858.5217,632,"48","573","11","0.93519",60261.418893,48446,0.243888430272881,0.358420411392405,1.46960809494479,0.348308413029216,1.34825366651538,FALSE,0.922705314009662
"1917","Richmond City509","RICHMOND CITY",898.06699,624,"39","566","19","0.939083343",60261.418893,48446,0.243888430272881,0.439209919871795,1.80086410569117,0.348308413029216,2.29929589907434,FALSE,0.935537190082645
"1918","Richmond City510","RICHMOND CITY",1033.680962,638,"32","582","24","0.918145127",60261.418893,48446,0.243888430272881,0.620189595611285,2.54292339705237,0.348308413029216,4.42976207101535,FALSE,0.947882736156352
"1919","Richmond City806","RICHMOND CITY",1014.278,711,"59","644","8","0.93909",60261.418893,48446,0.243888430272881,0.426551336146273,1.74896093131197,0.348308413029216,2.15028090995077,FALSE,0.916073968705548
"1920","Richmond City609","RICHMOND CITY",598.7023,471,"39","422","10","0.867679",60261.418893,48446,0.243888430272881,0.271130148619958,1.11169746066509,0.348308413029216,0.320685508838753,FALSE,0.915401301518438
"1921","Richmond City302","RICHMOND CITY",795.137612,659,"61","584","14","0.911026367",60261.418893,48446,0.243888430272881,0.206582112291351,0.847035310613999,0.348308413029216,0.439164498082825,FALSE,0.905426356589147
"1922","Richmond City410","RICHMOND CITY",1087.999176,959,"297","635","27","0.697671553",60261.418893,48446,0.243888430272881,0.134514260688217,0.551540147016043,0.348308413029216,1.28753666638061,FALSE,0.681330472103004
"1923","Richmond City306","RICHMOND CITY",583.02185,431,"17","408","6","0.936444921",60261.418893,48446,0.243888430272881,0.352718909512761,1.44623059453092,0.348308413029216,1.2811364234647,FALSE,0.96
"1924","Richmond City307","RICHMOND CITY",921.735502,791,"160","604","27","0.803321629",60261.418893,48446,0.243888430272881,0.165278763590392,0.677681853975054,0.348308413029216,0.925381454963333,FALSE,0.790575916230366
"1925","Richmond City701","RICHMOND CITY",698.740587,483,"11","463","9","0.966258852",60261.418893,48446,0.243888430272881,0.446667881987578,1.83144350672072,0.348308413029216,2.3870899341469,FALSE,0.976793248945148
"1926","Richmond City610","RICHMOND CITY",687.0406,452,"5","443","4","0.961203",60261.418893,48446,0.243888430272881,0.520001327433628,2.1321279031228,0.348308413029216,3.25036048735301,FALSE,0.988839285714286
"1927","Richmond City412","RICHMOND CITY",797.3156,762,"180","548","34","0.792346",60261.418893,48446,0.243888430272881,0.0463459317585302,0.190029234706521,0.348308413029216,2.32544128994535,FALSE,0.752747252747253
"1928","Richmond City203","RICHMOND CITY",1020.487758,983,"195","759","29","0.793276535",60261.418893,48446,0.243888430272881,0.0381360712105798,0.156366873032518,0.348308413029216,2.42208656297003,FALSE,0.79559748427673
"1929","Richmond City508","RICHMOND CITY",645.324851,578,"95","460","23","0.818292711",60261.418893,48446,0.243888430272881,0.116478980968858,0.477591252846773,0.348308413029216,1.49984533135411,FALSE,0.828828828828829
"1930","Richmond City112","RICHMOND CITY",734.7177,679,"274","381","24","0.598013",60261.418893,48446,0.243888430272881,0.082058468335788,0.336459044998464,0.348308413029216,1.90503855255968,FALSE,0.581679389312977
"1931","Richmond City213","RICHMOND CITY",1016.680452,719,"50","633","36","0.881937079",60261.418893,48446,0.243888430272881,0.414020100139082,1.6975799125684,0.348308413029216,2.0027650394706,FALSE,0.926793557833089
"1932","Richmond City111","RICHMOND CITY",920.207265,837,"351","450","36","0.604266635",60261.418893,48446,0.243888430272881,0.0994113082437276,0.407609775225904,0.348308413029216,1.70076346885255,FALSE,0.561797752808989
"1933","Richmond City607","RICHMOND CITY",542.2714,409,"91","296","22","0.758326",60261.418893,48446,0.243888430272881,0.325846943765281,1.33604920660114,0.348308413029216,0.964803587942492,FALSE,0.764857881136951
"1934","Richmond City105","RICHMOND CITY",933.064997,890,"395","460","35","0.574914147",60261.418893,48446,0.243888430272881,0.0483876370786516,0.198400707341926,0.348308413029216,2.30140663467361,FALSE,0.538011695906433
"1935","Richmond City505","RICHMOND CITY",473.629839,333,"42","253","38","0.789819042",60261.418893,48446,0.243888430272881,0.422311828828829,1.73157795290377,0.348308413029216,2.10037405224089,FALSE,0.857627118644068
"1936","Richmond City308","RICHMOND CITY",988.4713,899,"190","659","50","0.778161",60261.418893,48446,0.243888430272881,0.0995231368186875,0.40806829871894,0.348308413029216,1.69944703928644,FALSE,0.776207302709069
"1937","Richmond City908","RICHMOND CITY",956.8318,698,"64","624","10","0.894682",60261.418893,48446,0.243888430272881,0.370819197707736,1.52044603875975,0.348308413029216,1.49421035866882,FALSE,0.906976744186046
"1938","Richmond City309","RICHMOND CITY",786.972056,676,"242","414","20","0.664898408",60261.418893,48446,0.243888430272881,0.164159846153846,0.673094028979445,0.348308413029216,0.938553186750427,FALSE,0.63109756097561
"1939","Richmond City602","RICHMOND CITY",635.5349,367,"8","353","6","0.962529404",60261.418893,48446,0.243888430272881,0.73170272479564,3.00015348812141,0.348308413029216,5.74247825576822,FALSE,0.977839335180055
"1940","Richmond City402","RICHMOND CITY",1632.150054,1520,"437","1,018","65","0.718363925",60261.418893,48446,0.243888430272881,0.0737829302631579,0.302527390006176,0.348308413029216,2.00245697176232,FALSE,NA
"1941","Richmond City409","RICHMOND CITY",2000.596477,1777,"722","1,000","55","0.584732898",60261.418893,48446,0.243888430272881,0.12582806809229,0.515924711768837,0.348308413029216,1.3897892503405,FALSE,NA
"1942","Richmond City708","RICHMOND CITY",826.185874,442,"78","339","25","0.762699861",60261.418893,48446,0.243888430272881,0.869198809954751,3.56391981768969,0.348308413029216,7.36106198352041,FALSE,0.81294964028777
"1943","Richmond City414","RICHMOND CITY",1226.905385,1118,"482","597","39","0.585448734",60261.418893,48446,0.243888430272881,0.0974108989266548,0.399407625928233,0.348308413029216,1.72431199363935,FALSE,0.553290083410565
"1944","Richmond City114","RICHMOND CITY",1226.739562,434,"275","73","86","0.73226547",60261.418893,48446,0.243888430272881,1.82658885253456,7.48944445823377,0.348308413029216,18.6313170037883,TRUE,0.209770114942529
"1945","Richmond City902","RICHMOND CITY",397.924,163,"13","150","0","0.923742",60261.418893,48446,0.243888430272881,1.44125153374233,5.90947070400079,0.348308413029216,14.095182660974,FALSE,0.920245398773006
"1946","Richmond City102","RICHMOND CITY",743.445692,704,"378","307","19","0.483112498",60261.418893,48446,0.243888430272881,0.0560308125,0.229739526542151,0.348308413029216,2.21143229576037,FALSE,0.448175182481752
"1947","Richmond City206","RICHMOND CITY",839.842344,544,"80","425","39","0.801088598",60261.418893,48446,0.243888430272881,0.543827838235294,2.22982220856815,0.348308413029216,3.53084267437717,FALSE,0.841584158415842
"1948","Richmond City413","RICHMOND CITY",1151.367642,1033,"390","610","33","0.625774033",60261.418893,48446,0.243888430272881,0.11458629428848,0.4698307917283,0.348308413029216,1.52212576107724,FALSE,0.61
"1949","Richmond City104","RICHMOND CITY",1149.308366,1112,"615","469","28","0.454984472",60261.418893,48446,0.243888430272881,0.0335506888489208,0.13756572548924,0.348308413029216,2.47606501092013,FALSE,0.432656826568266
"1950","Richmond City310","RICHMOND CITY",348.456421,125,"5","120","0","0.953426775",60261.418893,48446,0.243888430272881,1.787651368,7.32979160183957,0.348308413029216,18.1729506525259,FALSE,0.96
"1951","Richmond City106","RICHMOND CITY",1297.513057,1222,"829","378","15","0.330219217",60261.418893,48446,0.243888430272881,0.0617946456628477,0.253372599896219,0.348308413029216,2.1435812979951,FALSE,0.313173156586578
"1952","RoanokeNA","ROANOKE",0,0,"--","--","--","#N/A",33631.345849,29150,0.153733991389365,NA,NA,0.0692308640604192,NA,FALSE,NA
"1953","Roanoke507","ROANOKE",1563.014,1340,"794","513","33","0.424893",33631.345849,29150,0.153733991389365,0.166428358208955,1.08257358509244,0.0692308640604192,1.1927279286934,FALSE,0.392501912777353
"1954","Roanoke108","ROANOKE",733.5715,666,"418","222","26","0.425539",33631.345849,29150,0.153733991389365,0.101458708708709,0.659962756393556,0.0692308640604192,4.91164234653617,FALSE,0.346875
"1955","Roanoke106","ROANOKE",1597.491,1393,"815","546","32","0.414502",33631.345849,29150,0.153733991389365,0.146798994974874,0.954889635325173,0.0692308640604192,0.651593263886722,FALSE,0.401175606171932
"1956","Roanoke506","ROANOKE",757.070601,687,"354","310","23","0.47458336",33631.345849,29150,0.153733991389365,0.101995052401747,0.663451533912378,0.0692308640604192,4.86124896251344,FALSE,0.466867469879518
"1957","Roanoke104","ROANOKE",753.566009,628,"335","270","23","0.503229265",33631.345849,29150,0.153733991389365,0.199945874203822,1.30059638988631,0.0692308640604192,4.34194190648804,FALSE,0.446280991735537
"1958","Roanoke102","ROANOKE",401.878056,341,"224","102","15","0.370249037",33631.345849,29150,0.153733991389365,0.178528023460411,1.16127878972614,0.0692308640604192,2.3295793272981,FALSE,0.312883435582822
"1959","Roanoke107","ROANOKE",521.1266,465,"317","135","13","0.358336",33631.345849,29150,0.153733991389365,0.120702365591398,0.785137785733362,0.0692308640604192,3.10356106604597,FALSE,0.298672566371681
"1960","Roanoke305","ROANOKE",1983.841792,1695,"974","681","40","0.407583652",33631.345849,29150,0.153733991389365,0.170408136873156,1.10846101979854,0.0692308640604192,1.56665702892119,FALSE,0.411480362537764
"1961","Roanoke203","ROANOKE",1612.509669,1357,"822","503","32","0.39700504",33631.345849,29150,0.153733991389365,0.188290102431835,1.22477859795462,0.0692308640604192,3.24679752311706,FALSE,0.379622641509434
"1962","Roanoke105","ROANOKE",1577.079,1368,"812","523","33","0.429799",33631.345849,29150,0.153733991389365,0.152835526315789,0.994155716211776,0.0692308640604192,0.0844173168649688,FALSE,0.391760299625468
"1963","Roanoke505","ROANOKE",729.6027,616,"398","206","12","0.408211",33631.345849,29150,0.153733991389365,0.184419967532468,1.19960436768589,0.0692308640604192,2.88317025065137,FALSE,0.341059602649007
"1964","Roanoke303","ROANOKE",961.364369,844,"482","330","32","0.443352736",33631.345849,29150,0.153733991389365,0.139057309241706,0.904531964499073,0.0692308640604192,1.37898084613836,FALSE,0.4064039408867
"1965","Roanoke205","ROANOKE",1847.056,1634,"1038","567","29","0.370052",33631.345849,29150,0.153733991389365,0.130389228886169,0.848148335366701,0.0692308640604192,2.19340992914338,FALSE,0.353271028037383
"1966","Roanoke103","ROANOKE",943.164898,846,"550","277","19","0.384398239",33631.345849,29150,0.153733991389365,0.114852125295508,0.7470834800914,0.0692308640604192,3.65323361684284,FALSE,0.334945586457074
"1967","Roanoke405","ROANOKE",1943.491,1744,"1088","598","58","0.384219",33631.345849,29150,0.153733991389365,0.114387041284404,0.744058228441446,0.0692308640604192,3.69693163637519,FALSE,0.354685646500593
"1968","Roanoke302","ROANOKE",1700.756643,1485,"978","471","36","0.339422951",33631.345849,29150,0.153733991389365,0.145290668686869,0.945078361485379,0.0692308640604192,0.793311469674711,FALSE,0.325051759834369
"1969","Roanoke502","ROANOKE",795.4972,723,"412","299","12","0.429672373",33631.345849,29150,0.153733991389365,0.10027275242047,0.652248416334338,0.0692308640604192,5.02307155031564,FALSE,0.420534458509142
"1970","Roanoke204","ROANOKE",1257.001945,1108,"605","493","10","0.447385356",33631.345849,29150,0.153733991389365,0.134478289711191,0.874746622369254,0.0692308640604192,1.80921297647584,FALSE,0.448998178506375
"1971","Roanoke501","ROANOKE",898.294933,809,"480","309","20","0.371603064",33631.345849,29150,0.153733991389365,0.110376925834363,0.717973460760604,0.0692308640604192,4.07371109788931,FALSE,0.391634980988593
"1972","Roanoke306","ROANOKE",816.549,691,"356","316","19","0.479923",33631.345849,29150,0.153733991389365,0.181691751085383,1.1818580227011,0.0692308640604192,2.62683450754551,FALSE,0.470238095238095
"1973","Roanoke402","ROANOKE",349.672884,311,"206","91","14","0.368001753",33631.345849,29150,0.153733991389365,0.124350109324759,0.808865418772708,0.0692308640604192,2.76082905827211,FALSE,0.306397306397306
"1974","Roanoke403","ROANOKE",897.328805,776,"481","269","26","0.451149196",33631.345849,29150,0.153733991389365,0.156351552835052,1.01702656271414,0.0692308640604192,0.245938902326592,FALSE,0.358666666666667
"1975","Roanoke201","ROANOKE",1012.421465,827,"456","342","29","0.477421571",33631.345849,29150,0.153733991389365,0.224209752116082,1.45842666341903,0.0692308640604192,6.62170940144491,FALSE,0.428571428571429
"1976","Roanoke503","ROANOKE",1066.75125,963,"556","388","19","0.40837925",33631.345849,29150,0.153733991389365,0.10773753894081,0.700804929132041,0.0692308640604192,4.32170065950419,FALSE,0.411016949152542
"1977","Roanoke304","ROANOKE",1718.101582,1577,"948","588","41","0.388951494",33631.345849,29150,0.153733991389365,0.0894746873811034,0.582009785685516,0.0692308640604192,6.03762815887572,FALSE,0.3828125
"1978","Roanoke404","ROANOKE",1150.207325,951,"516","407","28","0.490612958",33631.345849,29150,0.153733991389365,0.209471424815983,1.36255764208613,0.0692308640604192,5.23693654566727,FALSE,0.440953412784399
"1979","Roanoke301","ROANOKE",394.023004,372,"212","138","22","0.403422572",33631.345849,29150,0.153733991389365,0.059201623655914,0.38509130687938,0.0692308640604192,8.88200228996097,FALSE,0.394285714285714
"1980","Roanoke406","ROANOKE",1294.323669,910,"579","299","32","0.398800225",33631.345849,29150,0.153733991389365,0.422333702197802,2.74717190636226,0.0692308640604192,25.2368929678166,FALSE,0.340546697038724
"1981","Roanoke202","ROANOKE",638.426208,501,"272","218","11","0.516077546",33631.345849,29150,0.153733991389365,0.274303808383233,1.78427559126139,0.0692308640604192,11.3284096898883,FALSE,0.444897959183673
"1982","Roanoke206","ROANOKE",528.343029,445,"253","173","19","0.45943423",33631.345849,29150,0.153733991389365,0.187287705617978,1.21825826497687,0.0692308640604192,3.15261506466817,FALSE,0.406103286384977
"1983","Roanoke504","ROANOKE",788.2052,615,"304","288","23","0.520343",33631.345849,29150,0.153733991389365,0.281634471544715,1.83195966617047,0.0692308640604192,12.0171787173478,FALSE,0.486486486486487
"1984","Roanoke101","ROANOKE",399.614513,462,"303","148","11","0.359869996",33631.345849,29150,0.153733991389365,0.135033521645022,0.878358263027332,0.0692308640604192,1.75704490509477,FALSE,0.328159645232816
"1985","Roanoke City008","ROANOKE CITY",555.0554,441,"177","243","21","0.603015",24566.621217,19804,0.240487841698647,0.258629024943311,1.07543492892001,0.136400866749054,0.553038486616014,FALSE,0.578571428571429
"1986","Roanoke City024","ROANOKE CITY",728.809,625,"179","418","28","0.685067",24566.621217,19804,0.240487841698647,0.1660944,0.690656121435575,0.136400866749054,2.26790258696484,FALSE,0.700167504187605
"1987","Roanoke City017","ROANOKE CITY",910.4883,725,"396","297","32","0.533394",24566.621217,19804,0.240487841698647,0.255845931034483,1.06386222782556,0.136400866749054,0.468195176083822,TRUE,0.428571428571429
"1988","Roanoke City018","ROANOKE CITY",1591.905,1261,"286","961","14","0.800083",24566.621217,19804,0.240487841698647,0.262414750198255,1.09117678608919,0.136400866749054,0.668447263292943,FALSE,0.770649558941459
"1989","Roanoke City037","ROANOKE CITY",1062.39745,832,"500","302","30","0.496758429",24566.621217,19804,0.240487841698647,0.276920012019231,1.15149277428435,0.136400866749054,1.11064378031456,TRUE,0.376558603491272
"1990","Roanoke City023","ROANOKE CITY",615.2486,489,"64","411","14","0.88869",24566.621217,19804,0.240487841698647,0.258177096114519,1.07355571196834,0.136400866749054,0.539261323783689,FALSE,0.865263157894737
"1991","Roanoke City015","ROANOKE CITY",569.9994,438,"230","191","17","0.543024",24566.621217,19804,0.240487841698647,0.301368493150685,1.25315479993507,0.136400866749054,1.85596181291736,FALSE,0.453681710213777
"1992","Roanoke City020","ROANOKE CITY",713.915,534,"19","508","7","0.958226",24566.621217,19804,0.240487841698647,0.336919475655431,1.40098340637786,0.136400866749054,2.93974236333543,FALSE,0.963946869070209
"1993","Roanoke City026","ROANOKE CITY",666.6352,551,"218","301","32","0.613695",24566.621217,19804,0.240487841698647,0.209864246823957,0.872660527624243,0.136400866749054,0.933567912072232,FALSE,0.579961464354528
"1994","Roanoke City014","ROANOKE CITY",543.7187,418,"175","217","26","0.607138",24566.621217,19804,0.240487841698647,0.300762440191388,1.25063470180863,0.136400866749054,1.83748613760452,FALSE,0.553571428571429
"1995","Roanoke City013","ROANOKE CITY",551.026,461,"142","295","24","0.685472",24566.621217,19804,0.240487841698647,0.195284164859002,0.812033421230962,0.136400866749054,1.37804533980604,FALSE,0.675057208237986
"1996","Roanoke City030","ROANOKE CITY",539.6923,450,"159","267","24","0.627331",24566.621217,19804,0.240487841698647,0.199316222222222,0.828799580113425,0.136400866749054,1.25512706749543,FALSE,0.626760563380282
"1997","Roanoke City010","ROANOKE CITY",591.132014,447,"201","224","22","0.580780262",24566.621217,19804,0.240487841698647,0.322442984340045,1.34078705211258,0.136400866749054,2.49842292233779,FALSE,0.527058823529412
"1998","Roanoke City022","ROANOKE CITY",1418.783,1057,"250","779","28","0.81275",24566.621217,19804,0.240487841698647,0.342273415326395,1.42324623527245,0.136400866749054,3.10295854681865,FALSE,0.757045675413022
"1999","Roanoke City002","ROANOKE CITY",680.286173,564,"155","379","30","0.715626352",24566.621217,19804,0.240487841698647,0.206181157801418,0.857345453911896,0.136400866749054,1.04584779765774,FALSE,0.709737827715356
"2000","Roanoke City021","ROANOKE CITY",1037.669,775,"48","718","9","0.940082",24566.621217,19804,0.240487841698647,0.338927741935484,1.40933420808937,0.136400866749054,3.00096486074719,FALSE,0.93733681462141
"2001","Roanoke City016","ROANOKE CITY",450.4899,327,"28","292","7","0.923489",24566.621217,19804,0.240487841698647,0.37764495412844,1.57032867633144,0.136400866749054,4.18126871129574,FALSE,0.9125
"2002","Roanoke City027","ROANOKE CITY",688.7344,585,"181","377","27","0.671027",24566.621217,19804,0.240487841698647,0.177323760683761,0.737350210435851,0.136400866749054,1.92557273149418,FALSE,0.675627240143369
